item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,ljt_eligibility,candidate_id,sentence_text,syntactic_frame,rationale,known_risks,approach_label,llm_draft_version
uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,inappropriate,b_collocation,b_collocation,routine,eligible,2,This old garden feels like angry sanctuary.,SV-PP,'angry sanctuary' non-collocate; sanctuary modifiers: safe/quiet/peaceful/bird/wildlife standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,inappropriate,b_collocation,b_collocation,routine,eligible,3,The hungry sanctuary protects many species.,SVO,'hungry sanctuary' non-collocate; sanctuary + protection-purpose modifier standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i01,altitude,5K,noun,height,appropriate,NA,,routine,eligible,1,The plane reached a very high altitude.,SVO,height sense forced by 'plane reached a very high',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i01,altitude,5K,noun,height,appropriate,NA,,routine,eligible,2,Planes fly at high cruising altitude.,SV-PP,height sense forced by 'planes fly at high cruising altitude',,cruise-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i01,altitude,5K,noun,height,appropriate,NA,,routine,eligible,3,The altitude here affects her breathing.,SVO,height sense forced by 'altitude here affects her breathing',,affect-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i01,altitude,5K,noun,height,inappropriate,a_selectional,a_selectional,routine,eligible,1,The plane reached a very happy altitude.,SVO,altitude (-sentient measure) + 'happy' (+sentient),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i01,altitude,5K,noun,height,inappropriate,a_selectional,a_selectional,routine,eligible,2,Planes fly at happy cruising altitude.,SV-PP,altitude (-sentient measure) + 'happy' requires +sentient modified noun,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i01,altitude,5K,noun,height,inappropriate,a_selectional,a_selectional,routine,eligible,3,The hungry altitude here affects her breathing.,SVO,altitude (-animate) + 'hungry' requires +animate modified noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,appropriate,NA,,routine,eligible,1,She wore a long white robe.,SVO,clothing sense forced by 'wore a long white',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,appropriate,NA,,routine,eligible,2,He tied his warm silk robe.,SVO,clothing sense forced by 'tied his warm silk robe',,tie-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,appropriate,NA,,routine,eligible,3,The robe on the hook fell.,SV-PP,clothing sense forced by 'robe on the hook fell',,hook-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,inappropriate,a_selectional,a_selectional,routine,eligible,1,She wore a long talking robe.,SVO,robe (-animate clothing) + 'talking' (+animate),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,inappropriate,a_selectional,a_selectional,routine,eligible,2,He tied his laughing silk robe.,SVO,robe (-animate clothing) + 'laughing' requires +animate modified noun,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,inappropriate,a_selectional,a_selectional,routine,eligible,3,The hungry robe on the hook fell.,SV-PP,robe (-animate) + 'hungry' requires +animate modified noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i03,pirate,5K,noun,person who attacks ships,appropriate,NA,,routine,eligible,1,The pirate attacked the small ship.,SVO,ship-attacker sense forced by 'pirate attacked' + 'ship',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i03,pirate,5K,noun,person who attacks ships,appropriate,NA,,routine,eligible,2,The pirate stole all the gold.,SVO,ship-attacker sense forced by 'pirate stole all the gold',,steal-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i03,pirate,5K,noun,person who attacks ships,appropriate,NA,,routine,eligible,3,Each pirate carried a sharp sword.,SVO,ship-attacker sense forced by 'pirate carried a sharp sword',,carry-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i03,pirate,5K,noun,person who attacks ships,inappropriate,a_selectional,a_selectional,routine,eligible,1,The pirate melted the small ship.,SVO,oddness at pirate+melted; pirate (+animate) + 'melted' (+substance process) violates agent selection,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i03,pirate,5K,noun,person who attacks ships,inappropriate,a_selectional,a_selectional,routine,eligible,2,The pirate melted all the gold.,SVO,pirate (+human agent) + 'melted' (+substance process) violates +human-subject selection (agent cannot be the one melting in this frame),,substance-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t05_i03,pirate,5K,noun,person who attacks ships,inappropriate,a_selectional,a_selectional,routine,eligible,3,Each pirate rusted a sharp sword.,SVO,pirate (+human) + 'rusted' (material oxidation) violates +human-agent selection,,material-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i01,notify,5K,verb,announce,appropriate,NA,,routine,eligible,1,Please notify the staff about this change.,SVO-PP,announce sense forced by 'notify the staff about this change',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i01,notify,5K,verb,announce,appropriate,NA,,routine,eligible,2,She must notify her parents immediately.,SVO-adv,announce sense forced by modal + 'notify her parents immediately'; base form target,,parents-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i01,notify,5K,verb,announce,appropriate,NA,,routine,eligible,3,Please notify the manager before Friday.,SVO-PP,announce sense forced by 'notify the manager before Friday',,manager-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i01,notify,5K,verb,announce,inappropriate,b_collocation,b_collocation,routine,eligible,1,Please notify the staff about this sunset.,SVO-PP,notify about + 'sunset' non-collocate (notify about change/decision/meeting/delay/problem standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i01,notify,5K,verb,announce,inappropriate,b_collocation,b_collocation,routine,eligible,2,She must notify her rainbows immediately.,SVO-adv,'notify rainbows' non-collocate; notify + +human-recipient (parents/police/manager/staff/school) standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i01,notify,5K,verb,announce,inappropriate,b_collocation,b_collocation,routine,eligible,3,Please notify the manager before rainbow.,SVO-PP,'notify before rainbow' non-collocate temporal frame; notify before + date/deadline/event standard,,prep-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i02,intrude,5K,verb,enter without permission,appropriate,NA,,routine,eligible,1,He intruded into their private meeting.,SV-PP,enter-without-permission sense forced by 'intruded into' + 'private meeting',bleeds to a (cookie -enterable). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i02,intrude,5K,verb,enter without permission,appropriate,NA,,routine,eligible,2,He intruded into her private life.,SV-PP,enter-without-permission sense forced by 'intruded into her private life',,life-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i02,intrude,5K,verb,enter without permission,appropriate,NA,,routine,eligible,3,Reporters intruded into the family home.,SV-PP,enter-without-permission sense forced by 'reporters intruded into the family home',,home-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i02,intrude,5K,verb,enter without permission,inappropriate,b_collocation,b_collocation,routine,eligible,1,He intruded into their private cookie.,SV-PP,intrude into + 'cookie' non-collocate (intrude into privacy/meeting/life/conversation/space standard),bleeds to a (cookie -enterable). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i02,intrude,5K,verb,enter without permission,inappropriate,b_collocation,b_collocation,routine,eligible,2,He intruded into her private rainbow.,SV-PP,'intrude into rainbow' non-collocate; intrude into + privacy/meeting/life/conversation/space/home standard,,prep-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i02,intrude,5K,verb,enter without permission,inappropriate,b_collocation,b_collocation,routine,eligible,3,Reporters intruded into the thunder home.,SV-PP,'thunder home' as intrude-target non-collocate modifier; intrude into + possessable-space standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i03,erase,5K,verb,remove,appropriate,NA,,routine,eligible,1,She erased the old notes carefully.,SVO-adv,remove sense forced by 'erased the old notes',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i03,erase,5K,verb,remove,appropriate,NA,,routine,eligible,2,She erased all the old files.,SVO,remove sense forced by 'erased all the old files',,files-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i03,erase,5K,verb,remove,appropriate,NA,,routine,eligible,3,He erased her name from list.,SVO-PP,remove sense forced by 'erased her name from list',,name-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i03,erase,5K,verb,remove,inappropriate,b_collocation,b_collocation,routine,eligible,1,She erased the old storms carefully.,SVO-adv,erase + 'storms' non-collocate (erase notes/memories/data/mark/name/board standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i03,erase,5K,verb,remove,inappropriate,b_collocation,b_collocation,routine,eligible,2,She erased all the old rainbows.,SVO,'erase rainbow' non-collocate; erase notes/memories/data/mark/name/board/file standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t06_i03,erase,5K,verb,remove,inappropriate,b_collocation,b_collocation,routine,eligible,3,He erased her thunder from list.,SVO-PP,'erase thunder' non-collocate; erase + recordable/written item standard,,object-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i01,shred,5K,verb,cut or tear into small pieces,appropriate,NA,,routine,eligible,1,He shredded the old papers quickly.,SVO-adv,tear-into-pieces sense forced by 'shredded the old papers',bleeds to a/metaphor (shred dreams idiom). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i01,shred,5K,verb,cut or tear into small pieces,appropriate,NA,,routine,eligible,2,She shredded the old receipts carefully.,SVO-adv,tear-into-pieces sense forced by 'shredded the old receipts carefully',metaphor risk (shred dreams). Using +substance obj.,receipt-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i01,shred,5K,verb,cut or tear into small pieces,appropriate,NA,,routine,eligible,3,The machine shredded all the documents.,SVO,tear-into-pieces sense forced by 'machine shredded all the documents',,document-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i01,shred,5K,verb,cut or tear into small pieces,inappropriate,b_collocation,b_collocation,routine,eligible,1,He shredded the old dreams quickly.,SVO-adv,shred + 'dreams' non-collocate in physical sense (shred paper/document/cheese/cabbage standard),bleeds to a/metaphor (shred dreams idiom). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i01,shred,5K,verb,cut or tear into small pieces,inappropriate,b_collocation,b_collocation,routine,eligible,2,She shredded the old rainbows carefully.,SVO-adv,'shred rainbows' non-collocate physical sense; shred paper/document/cheese/cabbage/receipt standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i01,shred,5K,verb,cut or tear into small pieces,inappropriate,b_collocation,b_collocation,routine,eligible,3,The machine shredded all the whispers.,SVO,'shred whispers' non-collocate literal sense; shred + +physical-material object standard,,object-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i02,expire,5K,verb,end,appropriate,NA,,routine,eligible,1,Her visa expired last month already.,SV-temporal,end sense forced by 'visa expired last month',could be labeled a (song -temporal-limited). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i02,expire,5K,verb,end,appropriate,NA,,routine,eligible,2,His passport expires next summer already.,SV-temporal,end sense forced by 'passport expires next summer already',,passport-subj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i02,expire,5K,verb,end,appropriate,NA,,routine,eligible,3,Her contract expired before the holiday.,SV-PP,end sense forced by 'contract expired before the holiday',,contract-subj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i02,expire,5K,verb,end,inappropriate,b_collocation,b_collocation,routine,eligible,1,Her song expired last month already.,SV-temporal,expire + subject 'song' non-collocate (visa/contract/passport/license/membership/food expires standard),could be labeled a (song -temporal-limited). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i02,expire,5K,verb,end,inappropriate,b_collocation,b_collocation,routine,eligible,2,His rainbow expires next summer already.,SV-temporal,'rainbow expires' non-collocate; expire + visa/contract/passport/license/membership/food standard,,subject-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i02,expire,5K,verb,end,inappropriate,b_collocation,b_collocation,routine,eligible,3,Her thunder expired before the holiday.,SV-PP,'thunder expired' non-collocate; expire + legally-time-bound document/status standard,,subject-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i03,meditate,5K,verb,think deeply,appropriate,NA,,routine,eligible,1,She meditated quietly in her room.,SV-adv-PP,think-deeply sense forced by 'quietly in her room',bleeds to a (meditate -loud-compatible). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i03,meditate,5K,verb,think deeply,appropriate,NA,,routine,eligible,2,He meditated silently under the tree.,SV-adv-PP,think-deeply sense forced by 'meditated silently under the tree',,silent-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i03,meditate,5K,verb,think deeply,appropriate,NA,,routine,eligible,3,Monks meditated daily in their hall.,SV-adv-PP,think-deeply sense forced by 'monks meditated daily in their hall',,daily-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i03,meditate,5K,verb,think deeply,inappropriate,b_collocation,b_collocation,routine,eligible,1,She meditated loudly in her room.,SV-adv-PP,meditate + 'loudly' non-collocate (meditate quietly/silently/deeply/alone/daily standard),bleeds to a (meditate -loud-compatible). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i03,meditate,5K,verb,think deeply,inappropriate,b_collocation,b_collocation,routine,eligible,2,He meditated angrily under the tree.,SV-adv-PP,'meditate angrily' non-collocate; meditate quietly/silently/deeply/alone/daily standard,,adverb-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t07_i03,meditate,5K,verb,think deeply,inappropriate,b_collocation,b_collocation,routine,eligible,3,Monks meditated hungrily in their hall.,SV-adv-PP,'meditate hungrily' non-collocate; meditate + manner-of-calm/stillness adverb standard,,adverb-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t08_i01,ignite,5K,verb,catch fire,appropriate,NA,,routine,eligible,1,The spark ignited the old newspaper.,SVO,catch-fire sense forced by 'spark ignited old newspaper',metaphor rescue: 'ignite a dream' idiom. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t08_i01,ignite,5K,verb,catch fire,appropriate,NA,,routine,eligible,2,The match ignited the dry paper.,SVO,catch-fire sense forced by +fire-source 'match' + 'dry paper',metaphor risk (ignite a dream). Using +substance obj.,paper-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t08_i01,ignite,5K,verb,catch fire,appropriate,NA,,routine,eligible,3,The stove ignited the small twigs.,SVO,catch-fire sense forced by +fire-source 'stove' + 'small twigs',,twig-obj,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t08_i01,ignite,5K,verb,catch fire,inappropriate,b_collocation,b_collocation,routine,eligible,1,The spark ignited the old dream.,SVO,ignite + direct obj 'dream' in literal sense non-collocate (ignite paper/fire/gas/fuel/wood standard),metaphor rescue: 'ignite a dream' idiom. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t08_i01,ignite,5K,verb,catch fire,inappropriate,b_collocation,b_collocation,routine,eligible,2,The match ignited the dry rainbow.,SVO,'ignite rainbow' non-collocate literal sense; ignite paper/fire/gas/fuel/wood/flame standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t08_i01,ignite,5K,verb,catch fire,inappropriate,b_collocation,b_collocation,routine,eligible,3,The stove ignited the small whispers.,SVO,'ignite whispers' non-collocate literal sense; ignite + flammable-substance object standard,,object-collocate-2,claude-opus-drafting-v1-2026-04-19
